id,tipo_zona,frente_lote,calle,forma_lote,nombre_zona,tipo_edificio,estilo,calidad_gral,condicion_gral,año_construccion,calidad_exteriores,material_exteriores,condicion_exteriores,calidad_sotano,condicion_sotano,tipo_sotano,calefaccion,calidad_calefaccion,aire_acondicionado,baños_completos,baños_medios,recamaras_sup,calidad_cocina,cuartos_sup,tipo_garage,terminado_garage,num_coches,calidad_garage,condicion_garage,año_venta,mes_venta,tipo_venta,condicion_venta,lat,long,area_sotano_m2,area_1er_piso_m2,area_2o_piso_m2,area_habitable_sup_m2,area_garage_m2,area_lote_m2,precio_miles,valor_misc_miles,precio_m2_miles,precio_m2
455,RL,63,Pave,Reg,Mitchel,Duplex,1Story,5,5,1976,TA,Plywood,TA,TA,TA,ALQ,GasA,TA,Y,2,0,4,TA,8,Detchd,Unf,2,TA,TA,2006,7,WD,Family,42.031307,-93.626967,160.536384,160.536384,0,160.536384,52.02568,863.719191,188,0,1.1710740912166056,1171.0740912166054
817,RL,NA,Pave,IR1,NAmes,1Fam,1Story,5,6,1954,TA,BrkFace,TA,TA,TA,BLQ,GasA,Gd,Y,1,0,2,TA,4,Attchd,RFn,1,TA,TA,2006,7,WD,Normal,42.042966,-93.613556,93.646224,93.646224,0,93.646224,25.548325,1061.416775,137,0,1.4629527400912608,1462.9527400912607
1367,RL,68,Pave,IR1,CollgCr,1Fam,2Story,7,5,1999,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,1,3,Gd,7,Attchd,RFn,2,TA,TA,2008,6,WD,Abnorml,42.021051,-93.685643,81.104319,81.940446,84.355924,166.29637,54.626964,852.756637,193,0,1.1605785502112884,1160.5785502112885
1193,RM,60,Pave,Reg,OldTown,1Fam,1.5Fin,5,8,1925,TA,VinylSd,TA,TA,TA,Unf,GasA,Gd,Y,1,0,3,Gd,6,Detchd,Unf,1,TA,Fa,2007,7,WD,Normal,42.028863,-93.615497,65.217906,78.224326,58.52889,136.753216,23.22575,891.8688,125,0,0.9140552862756807,914.0552862756807
1096,RL,78,Pave,IR1,CollgCr,1Fam,1Story,6,5,2006,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Gd,Y,2,0,3,Gd,6,Attchd,RFn,2,TA,TA,2007,3,WD,Normal,42.021051,-93.685643,122.074542,122.074542,0,122.074542,40.87732,865.577251,176.432,0,1.4452808678159939,1445.2808678159938
720,RL,69,Pave,IR1,CollgCr,1Fam,1Story,5,6,1969,TA,HdBoard,TA,Gd,TA,ALQ,GasA,TA,Y,1,1,3,TA,5,Attchd,Unf,1,TA,TA,2006,5,WD,Normal,42.021051,-93.685643,90.208813,90.208813,0,90.208813,27.8709,921.59776,128.5,0,1.4244727951358809,1424.472795135881
1241,RL,65,Pave,Reg,CollgCr,1Fam,2Story,7,5,2003,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,1,3,Gd,8,Attchd,RFn,2,TA,TA,2008,7,WD,Normal,42.021051,-93.685643,82.126252,82.126252,82.126252,164.252504,50.446329,757.902674,224.9,0,1.3692333116577633,1369.2333116577634
860,RL,NA,Pave,IR1,NWAmes,1Fam,2Story,6,7,1968,TA,HdBoard,TA,TA,TA,BLQ,GasA,TA,Y,2,1,4,Gd,9,Attchd,Unf,2,TA,TA,2006,8,WD,Normal,42.051321,-93.633798,97.919762,140.469336,106.095226,246.564562,57.506957,1024.627187,250,0,1.0139332188378312,1013.9332188378312
908,RL,86,Pave,IR1,Crawfor,1Fam,1.5Fin,7,7,1936,Gd,BrkFace,TA,Gd,TA,Rec,GasA,Gd,Y,1,1,3,Gd,6,Attchd,Fin,1,Fa,TA,2006,6,WD,Normal,42.025949,-93.620215,94.482351,94.76106,96.340411,191.101471,16.72254,1068.3845,250,0,1.308205523964805,1308.205523964805
950,RL,78,Pave,Reg,NWAmes,1Fam,1Story,6,7,1972,TA,Plywood,TA,TA,TA,ALQ,GasA,TA,Y,1,1,3,Gd,5,Attchd,RFn,2,TA,TA,2010,3,WD,Normal,42.051321,-93.633798,107.860383,128.299043,0,128.299043,62.802428,869.57208,197.5,0,1.5393723552559935,1539.3723552559934
134,RL,NA,Pave,IR1,Timber,1Fam,1Story,8,5,2001,Gd,VinylSd,TA,Ex,TA,GLQ,GasA,Ex,Y,2,0,2,Gd,6,Attchd,Fin,2,TA,TA,2009,6,WD,Normal,41.998132,-93.648335,117.708101,120.402288,0,120.402288,43.757312999999996,636.664259,220,0,1.8272078018982496,1827.2078018982495
43,RL,NA,Pave,IR1,SawyerW,1Fam,SFoyer,5,7,1983,TA,HdBoard,TA,Gd,TA,ALQ,GasA,Gd,Y,1,0,2,Gd,5,Attchd,RFn,2,TA,Gd,2007,12,WD,Normal,42.03554,-93.685131,78.03852,82.126252,0,82.126252,46.823112,852.84954,144,0,1.7533979268894435,1753.3979268894436
1215,RL,69,Pave,IR1,NAmes,1Fam,SFoyer,5,5,1962,TA,MetalSd,TA,TA,TA,BLQ,GasA,TA,Y,1,0,3,TA,6,Attchd,Unf,1,TA,TA,2006,5,WD,Normal,42.042966,-93.613556,85.935275,92.810097,0,92.810097,27.8709,948.075115,134.5,0,1.449195770154189,1449.1957701541892
270,RL,NA,Pave,IR1,Edwards,1Fam,1Story,6,7,1976,TA,HdBoard,Gd,TA,Gd,BLQ,GasA,TA,Y,1,1,3,TA,6,Attchd,RFn,1,TA,Gd,2007,5,WD,Normal,42.0228,-93.66304,106.188129,103.401039,0,103.401039,46.823112,735.513051,148,0,1.4313202404088028,1431.3202404088029
1063,RM,85,Pave,Reg,OldTown,2fmCon,2Story,5,5,1900,TA,Wd Sdng,TA,TA,TA,Unf,GasA,TA,N,2,0,5,TA,10,Detchd,Unf,2,TA,TA,2007,9,WD,Normal,42.028863,-93.615497,61.501786,132.108066,85.00624499999999,217.114311,52.02568,1263.4808,90,0,0.4145281791212741,414.5281791212741
873,RL,74,Pave,Reg,NAmes,1Fam,1Story,5,7,1953,Gd,WdShing,TA,TA,TA,Unf,GasA,Gd,Y,1,0,3,Gd,5,Attchd,Unf,2,TA,TA,2008,10,WD,Normal,42.042966,-93.613556,9.754815,84.54173,0,84.54173,38.461842,826.093476,116,0,1.3721034570738024,1372.1034570738025
843,RL,82,Pave,Reg,NAmes,1Fam,SLvl,6,7,1966,TA,HdBoard,TA,TA,TA,Rec,GasA,TA,Y,1,1,3,TA,6,Attchd,RFn,2,Gd,Gd,2008,5,WD,Normal,42.042966,-93.613556,104.701681,108.231995,0,108.231995,45.52247,837.98506,174.9,0,1.6159731694865276,1615.9731694865277
771,RL,NA,Pave,IR1,Sawyer,1Fam,SFoyer,5,5,1982,TA,Wd Sdng,TA,Gd,TA,GLQ,GasA,TA,Y,1,0,2,TA,5,Detchd,Unf,2,TA,TA,2009,4,WD,Normal,42.033611,-93.669348,79.710774,79.710774,0,79.710774,53.512128,673.732556,134.9,0,1.692368462009916,1692.368462009916
75,RM,60,Pave,Reg,OldTown,1Fam,2Story,3,6,1915,Gd,VinylSd,Gd,Fa,TA,Unf,GasA,Gd,N,2,0,3,TA,8,Detchd,Unf,1,TA,TA,2010,5,WD,Normal,42.028863,-93.615497,78.03852,78.03852,71.070795,149.109315,35.210237,537.90837,107.4,0,0.7202769323968794,720.2769323968794
513,RL,70,Pave,Reg,NAmes,1Fam,1Story,5,5,1958,TA,VinylSd,TA,TA,TA,BLQ,GasA,TA,Y,1,0,3,TA,5,Detchd,Unf,2,TA,TA,2006,7,WD,Normal,42.042966,-93.613556,80.268192,80.268192,0,80.268192,57.971472,845.4173,129.9,0,1.6183247281812452,1618.324728181245
723,RL,70,Pave,Reg,NAmes,1Fam,1Story,4,7,1970,TA,MetalSd,Gd,TA,TA,ALQ,GasA,Ex,Y,1,0,3,TA,5,Detchd,Unf,2,TA,TA,2009,7,WD,Normal,42.042966,-93.613556,80.268192,80.268192,0,80.268192,43.014089,754.37236,124.5,0,1.551050259111355,1551.050259111355
742,RL,65,Pave,IR1,Sawyer,1Fam,1Story,6,8,1961,TA,HdBoard,Gd,TA,TA,GLQ,GasA,Gd,Y,1,0,3,Gd,5,Detchd,Unf,1,TA,TA,2008,5,WD,Normal,42.033611,-93.669348,84.727536,84.727536,0,84.727536,26.756064,628.767504,142,0,1.6759604575305955,1675.9604575305955
500,RL,70,Pave,IR1,NAmes,1Fam,1Story,5,7,1958,TA,MetalSd,TA,TA,TA,BLQ,GasA,Fa,Y,1,0,2,TA,5,Attchd,Fin,1,TA,TA,2007,6,WD,Normal,42.042966,-93.613556,84.727536,84.727536,0,84.727536,27.592191,700.024105,120,0.48,1.4163046119976863,1416.3046119976864
750,RL,50,Pave,Reg,Edwards,1Fam,1.5Fin,4,3,1945,TA,WdShing,TA,NA,NA,NA,Wall,TA,N,2,0,4,TA,9,Detchd,Unf,1,TA,TA,2009,4,WD,Normal,42.0228,-93.66304,0,101.078464,40.970223,142.048687,22.29672,780.849715,98,0,0.6899043002065904,689.9043002065904
1431,RL,60,Pave,IR3,Gilbert,1Fam,2Story,5,5,2005,Gd,VinylSd,TA,Gd,Gd,Unf,GasA,Ex,Y,2,1,4,TA,7,BuiltIn,Fin,2,TA,TA,2006,7,WD,Normal,42.027885,-93.615692,68.004996,68.190802,102.56491199999999,170.755714,34.559916,2037.36279,192.14,0,1.1252332088869363,1125.2332088869364
810,RM,90,Pave,Reg,OldTown,1Fam,2.5Unf,5,5,1898,TA,AsbShng,TA,TA,TA,Unf,GasA,TA,N,2,0,2,TA,11,Detchd,Unf,2,Fa,Po,2009,11,WD,Normal,42.028863,-93.615497,78.874647,99.870725,98.755889,198.626614,33.44508,752.5143,106,0,0.5336646377106343,533.6646377106343
315,RM,60,Pave,Reg,OldTown,1Fam,2Story,7,7,1925,TA,Wd Sdng,TA,TA,Gd,LwQ,GasA,Ex,Y,1,1,3,Ex,6,Detchd,Unf,2,Fa,TA,2006,8,WD,Normal,42.028863,-93.615497,67.633384,77.295296,75.158527,152.453823,50.725038,891.8688,178,0,1.1675666539369105,1167.5666539369106
993,RL,80,Pave,Reg,NAmes,1Fam,2Story,6,8,1964,TA,Wd Sdng,TA,TA,TA,BLQ,GasA,Gd,Y,2,1,3,Gd,7,Attchd,RFn,2,TA,TA,2007,7,WD,Normal,42.042966,-93.613556,76.366266,94.76106,77.202393,171.963453,40.87732,906.73328,187,0,1.087440364436041,1087.4403644360411
537,RL,57,Pave,IR1,CollgCr,1Fam,2Story,7,5,1998,TA,VinylSd,TA,Gd,TA,Unf,GasA,Ex,Y,2,1,3,Gd,8,Attchd,Fin,2,TA,TA,2008,7,WD,Normal,42.021051,-93.685643,81.75464,81.75464,78.410132,160.164772,48.959881,829.066372,188,0,1.1737912004769688,1173.791200476969
84,RL,80,Pave,IR1,NAmes,1Fam,1Story,5,5,1960,TA,MetalSd,TA,TA,TA,Unf,GasA,Gd,Y,1,1,3,TA,6,Detchd,Unf,2,TA,TA,2007,7,COD,Normal,42.042966,-93.613556,98.941695,98.941695,0,98.941695,42.828283,826.093476,126.5,0,1.2785307549057048,1278.5307549057047
1015,RL,60,Pave,Reg,NAmes,1Fam,1Story,6,5,1948,TA,MetalSd,TA,TA,Fa,BLQ,GasA,TA,Y,1,0,2,TA,5,Detchd,Unf,1,TA,TA,2007,11,WD,Normal,42.042966,-93.613556,100.521046,100.521046,0,100.521046,22.29672,1083.620592,119.2,0,1.185821325416769,1185.821325416769
487,RL,79,Pave,Reg,NAmes,1Fam,1Story,5,7,1965,TA,MetalSd,TA,TA,TA,ALQ,GasA,TA,Y,1,1,3,TA,6,Attchd,RFn,2,TA,TA,2007,6,WD,Normal,42.042966,-93.613556,99.684919,99.684919,0,99.684919,47.845045,955.878967,156,0,1.564930799612728,1564.930799612728
648,RL,85,Pave,IR1,Edwards,1Fam,1Story,6,5,1953,TA,Wd Sdng,TA,TA,TA,Rec,GasA,Ex,Y,1,0,3,TA,5,Attchd,RFn,2,TA,TA,2008,6,WD,Normal,42.0228,-93.66304,101.635882,101.635882,0,101.635882,45.986985,971.022156,155,0,1.5250519496647847,1525.0519496647848
554,RL,67,Pave,Reg,Edwards,1Fam,1Story,4,5,1949,TA,VinylSd,TA,NA,NA,NA,GasA,Ex,Y,2,0,2,Gd,5,Detchd,Fin,2,TA,TA,2009,5,WD,Normal,42.0228,-93.66304,0,104.608778,0,104.608778,48.30956,815.409631,108,0,1.0324181399002672,1032.4181399002673
583,RL,81,Grvl,Reg,Edwards,Duplex,SFoyer,6,5,1990,TA,HdBoard,Gd,Gd,TA,GLQ,GasA,TA,Y,1,0,3,TA,5,NA,NA,0,NA,NA,2007,5,WD,Normal,42.0228,-93.66304,75.808848,75.808848,0,75.808848,0,1100.064423,118.5,0,1.5631420754474465,1563.1420754474466
38,RL,74,Pave,Reg,NAmes,1Fam,1Story,5,6,1954,TA,Wd Sdng,TA,TA,TA,Rec,GasA,Gd,Y,1,0,3,TA,5,Attchd,Fin,2,TA,TA,2009,10,WD,Normal,42.042966,-93.613556,120.495191,120.495191,0,120.495191,46.265693999999996,792.648396,153,0,1.2697602180654661,1269.7602180654662
1270,RL,78,Pave,Reg,NAmes,1Fam,1.5Fin,5,5,1958,TA,MetalSd,TA,TA,TA,BLQ,GasW,TA,Y,1,1,3,TA,7,Attchd,Unf,1,TA,TA,2007,7,WD,Normal,42.042966,-93.613556,81.197222,81.197222,60.38695,141.584172,29.264445,1053.891632,144,0,1.017062839481803,1017.062839481803
690,RL,61,Pave,IR1,NridgHt,TwnhsE,1Story,6,5,2005,Gd,VinylSd,TA,Gd,TA,ALQ,GasA,Ex,Y,2,0,2,Gd,6,Attchd,RFn,2,TA,TA,2007,6,WD,Normal,42.060356,-93.657107,126.533886,126.533886,0,126.533886,42.73538,703.926031,194.7,0,1.5387182529113188,1538.7182529113188
1190,RL,60,Pave,Reg,Gilbert,1Fam,2Story,7,5,1999,TA,VinylSd,TA,TA,TA,Unf,GasA,Gd,Y,2,1,3,Gd,7,Attchd,Fin,2,TA,TA,2010,6,WD,Normal,42.027885,-93.615692,92.345582,95.504284,72.092728,167.597012,41.063126,696.7725,189,0,1.1277050691094659,1127.705069109466
1405,RL,60,Pave,Reg,OldTown,1Fam,1.5Fin,3,4,1915,TA,Wd Sdng,TA,TA,TA,Unf,GasA,TA,Y,1,0,3,TA,6,Detchd,Unf,3,TA,TA,2006,1,WD,Family,42.028863,-93.615497,62.430816,64.474682,48.30956,112.784242,86.957208,967.12023,105,0,0.9309811205717905,930.9811205717905
520,RL,53,Pave,Reg,Crawfor,1Fam,2Story,7,9,1926,Gd,MetalSd,TA,Gd,TA,Unf,GasA,Ex,Y,1,1,3,Gd,9,Detchd,Unf,1,TA,TA,2009,6,WD,Normal,42.025949,-93.620215,118.544228,118.544228,74.694012,193.23824,26.198646,1014.314954,234,0,1.210940443258022,1210.940443258022
923,RL,65,Pave,Reg,Gilbert,1Fam,1Story,6,5,2005,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,0,3,Gd,6,Attchd,Fin,2,TA,TA,2006,10,New,Partial,42.027885,-93.615692,122.260348,122.260348,0,122.260348,36.882491,951.048011,169.99,0,1.390393555889437,1390.3935558894368
776,RM,32,Pave,Reg,Mitchel,TwnhsE,1Story,6,5,1998,TA,VinylSd,TA,Ex,TA,GLQ,GasA,Ex,Y,2,0,2,TA,5,Attchd,Fin,2,TA,TA,2009,6,WD,Normal,42.031307,-93.626967,111.855212,111.855212,0,111.855212,38.276036,418.0635,162,0,1.4483008623683982,1448.3008623683982
768,RL,75,Pave,IR1,Mitchel,1Fam,1.5Fin,6,7,1940,TA,VinylSd,TA,Gd,TA,ALQ,GasA,Ex,Y,2,0,4,TA,7,Attchd,Unf,1,TA,TA,2008,7,WD,Normal,42.031307,-93.626967,91.323649,91.323649,71.256601,162.58025,39.297969,1162.030724,160,1.3,0.9841293761081066,984.1293761081066
777,RL,86,Pave,IR1,CollgCr,1Fam,1Story,7,5,2005,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,0,3,Gd,7,Attchd,RFn,3,TA,TA,2006,7,New,Partial,42.021051,-93.685643,149.94544199999999,149.94544199999999,0,149.94544199999999,80.361095,1041.44263,221.5,0,1.4772039552892846,1477.2039552892845
1037,RL,89,Pave,IR1,Timber,1Fam,1Story,9,5,2007,Gd,VinylSd,TA,Ex,TA,GLQ,GasA,Ex,Y,2,0,2,Ex,6,Attchd,Fin,3,TA,TA,2009,9,WD,Normal,41.998132,-93.648335,150.50286,150.50286,0,150.50286,84.727536,1198.262894,315.5,0,2.09630567817781,2096.30567817781
180,RM,60,Pave,Reg,OldTown,1Fam,1Story,5,6,1923,Gd,Wd Sdng,TA,TA,TA,Unf,GasA,TA,Y,1,0,2,TA,5,Detchd,Unf,2,Fa,TA,2007,7,WD,Normal,42.028863,-93.615497,89.930104,89.930104,0,89.930104,44.59344,791.53356,100,0,1.1119746953700842,1111.9746953700842
881,RL,60,Pave,Reg,Edwards,1Fam,1Story,5,5,2005,TA,VinylSd,TA,Ex,Gd,ALQ,GasA,Gd,Y,1,1,2,TA,5,Attchd,Fin,2,TA,TA,2007,6,WD,Normal,42.0228,-93.66304,101.26427,101.26427,0,101.26427,41.80635,652.550672,157,0,1.550398773427192,1550.398773427192
21,RL,101,Pave,IR1,NridgHt,1Fam,2Story,8,5,2005,Gd,VinylSd,TA,Ex,TA,Unf,GasA,Ex,Y,3,1,4,Gd,9,BuiltIn,RFn,3,TA,TA,2006,11,New,Partial,42.060356,-93.657107,107.58167399999999,107.58167399999999,113.155854,220.737528,79.246259,1320.616145,325.3,0,1.4736959453491751,1473.6959453491752
1337,RL,87,Pave,IR1,NWAmes,Duplex,1Story,5,5,1973,TA,Plywood,TA,TA,TA,Unf,GasA,TA,Y,2,0,4,TA,8,Detchd,Unf,2,TA,TA,2008,11,WD,Normal,42.051321,-93.633798,153.847368,153.847368,0,153.847368,47.008918,858.981138,135,0,0.8774930748246536,877.4930748246536
926,RL,NA,Pave,IR1,NWAmes,1Fam,1Story,5,6,1977,TA,VinylSd,TA,Gd,TA,ALQ,GasA,TA,Y,2,0,3,Ex,6,Attchd,RFn,2,TA,TA,2008,3,WD,Abnorml,42.051321,-93.633798,104.608778,104.608778,0,104.608778,50.16762,1450.308733,175,0,1.6728997637272849,1672.8997637272848
660,RL,75,Pave,Reg,Edwards,1Fam,1Story,5,7,1964,TA,MetalSd,Gd,TA,TA,BLQ,GasA,Ex,Y,1,0,3,TA,7,Detchd,Fin,2,TA,TA,2009,3,WD,Normal,42.0228,-93.66304,138.053858,138.053858,0,138.053858,44.59344,923.177111,167,0,1.209672822037324,1209.672822037324
698,RL,57,Pave,IR1,Edwards,1Fam,1Story,5,7,1952,TA,Wd Sdng,TA,Ex,Gd,LwQ,GasA,Fa,Y,1,0,2,TA,6,Detchd,Unf,1,TA,TA,2006,9,WD,Normal,42.0228,-93.66304,91.04494,106.652644,0,106.652644,28.614124,596.43726,123.5,0,1.157964728938178,1157.964728938178
758,RL,NA,Pave,IR1,Sawyer,1Fam,2Story,6,5,1978,TA,HdBoard,TA,TA,TA,Rec,GasA,TA,Y,2,1,3,TA,6,Attchd,Fin,2,TA,TA,2010,4,WD,Abnorml,42.033611,-93.669348,62.430816,62.430816,66.332742,128.763558,40.87732,1079.161248,158.9,0,1.2340448063729337,1234.0448063729336
296,RL,37,Pave,IR1,Mitchel,1Fam,SLvl,6,6,1984,TA,HdBoard,TA,TA,TA,GLQ,GasA,TA,Y,1,0,3,TA,6,Detchd,Unf,2,TA,TA,2006,3,WD,Normal,42.031307,-93.626967,93.181709,93.181709,0,93.181709,54.626964,737.371111,142.5,0,1.5292700845398748,1529.2700845398747
1178,RM,NA,Pave,Reg,OldTown,1Fam,1.5Fin,6,8,1926,TA,MetalSd,TA,TA,TA,Rec,GasA,TA,Y,1,0,3,TA,5,Detchd,Unf,1,TA,TA,2009,12,WD,Normal,42.028863,-93.615497,75.994654,75.994654,37.718618,113.713272,19.50963,366.96685,115,0,1.011315548109459,1011.3155481094589
953,RL,60,Pave,Reg,CollgCr,1Fam,SFoyer,5,8,1972,TA,WdShing,Gd,Gd,TA,GLQ,GasA,Gd,Y,1,0,2,TA,5,Detchd,Fin,1,TA,TA,2009,4,WD,Normal,42.021051,-93.685643,71.349504,71.349504,0,71.349504,36.789588,668.9016,133.9,0,1.8766773767621427,1876.6773767621428
404,RL,93,Pave,Reg,NoRidge,1Fam,2Story,8,5,1998,Gd,VinylSd,TA,Gd,TA,Unf,GasA,Gd,Y,2,1,4,Gd,10,BuiltIn,Fin,2,TA,TA,2006,7,WD,Abnorml,42.050307,-93.656045,106.002323,108.231995,102.007494,210.239489,39.01926,1123.19727,258,0,1.2271719324812476,1227.1719324812475
1387,RL,80,Pave,IR1,NWAmes,1Fam,2Story,7,5,1978,TA,Plywood,TA,Gd,TA,BLQ,GasA,TA,Y,3,1,5,Gd,12,Attchd,RFn,2,TA,TA,2006,7,WD,Normal,42.051321,-93.633798,129.320976,129.320976,129.320976,258.641952,52.397292,1550.736876,250,2,0.9665871992800301,966.5871992800301
1428,RL,60,Pave,Reg,NAmes,1Fam,1.5Fin,5,6,1945,TA,MetalSd,TA,TA,TA,BLQ,GasA,TA,Y,1,1,3,TA,6,Attchd,Unf,1,TA,TA,2008,4,WD,Normal,42.042966,-93.613556,84.820439,97.362344,47.38053,144.742874,26.756064,1015.42979,140,0,0.9672324179496394,967.2324179496394
1120,RL,70,Pave,Reg,NAmes,1Fam,1Story,5,5,1959,TA,BrkFace,TA,TA,TA,LwQ,GasA,TA,Y,1,0,3,TA,6,Attchd,RFn,1,TA,TA,2006,7,WD,Normal,42.042966,-93.613556,96.61912,96.61912,0,96.61912,26.570258,702.34668,133.7,0,1.3837840791760472,1383.7840791760473
1038,RL,NA,Pave,Reg,CollgCr,1Fam,2Story,8,5,2001,Gd,VinylSd,TA,Gd,TA,Unf,GasA,Ex,Y,2,1,3,Gd,7,BuiltIn,Fin,2,TA,TA,2008,9,WD,Normal,42.021051,-93.685643,98.012665,98.012665,112.226824,210.239489,84.077215,858.42372,287,0,1.3651098628764267,1365.1098628764266
495,RM,50,Pave,Reg,OldTown,1Fam,1Story,5,8,1938,TA,MetalSd,TA,Fa,TA,Unf,GasA,Gd,Y,1,0,2,TA,4,Attchd,Unf,1,TA,TA,2009,12,WD,Normal,42.028863,-93.615497,17.65157,82.312058,0,82.312058,25.362519,537.350952,91.3,0,1.1091935035812128,1109.1935035812128
421,RM,78,Pave,Reg,Mitchel,Duplex,SFoyer,7,5,1997,TA,VinylSd,Gd,Gd,Gd,GLQ,GasA,Ex,Y,2,0,2,TA,8,Attchd,Fin,4,TA,TA,2008,11,WD,Alloca,42.031307,-93.626967,124.861632,124.861632,0,124.861632,72.835952,655.89518,206.3,0,1.652228924895039,1652.228924895039
499,RL,65,Pave,Reg,Sawyer,1Fam,1Story,5,7,1967,TA,HdBoard,TA,TA,TA,ALQ,GasA,Ex,Y,1,0,3,Gd,5,Attchd,Fin,1,TA,TA,2009,6,WD,Normal,42.033611,-93.669348,80.268192,83.519797,0,83.519797,26.756064,724.6434,130,0,1.5565171931631971,1556.5171931631971
516,RL,94,Pave,Reg,NridgHt,1Fam,1Story,10,5,2009,Ex,CemntBd,TA,Ex,TA,GLQ,GasA,Ex,Y,2,1,3,Ex,9,Attchd,Fin,3,TA,TA,2009,9,New,Partial,42.060356,-93.657107,186.363418,187.66406,0,187.66406,83.6127,1135.27466,402.861,0,2.146713654175445,2146.713654175445
942,RL,NA,Pave,IR1,Gilbert,1Fam,2Story,7,5,1999,Gd,VinylSd,TA,Gd,TA,ALQ,GasA,Ex,Y,2,1,3,Gd,8,BuiltIn,RFn,2,TA,TA,2009,6,WD,Normal,42.027885,-93.615692,92.159776,94.946866,96.433314,191.38018,36.232169999999996,813.365765,214,0,1.1181931169674937,1118.1931169674938
974,FV,95,Pave,Reg,Somerst,1Fam,1Story,7,5,2007,Gd,CemntBd,TA,Gd,TA,Unf,GasA,Ex,Y,2,0,3,Gd,6,Attchd,Fin,2,TA,TA,2008,12,New,Partial,42.052191,-93.643479,132.665484,132.665484,0,132.665484,44.59344,1081.298017,182,0,1.3718715261310923,1371.8715261310924
581,RL,NA,Pave,IR1,NAmes,1Fam,1Story,6,6,1960,TA,Wd Sdng,TA,TA,TA,BLQ,GasA,Ex,Y,1,0,3,Gd,7,Attchd,Unf,2,TA,TA,2007,6,WD,Normal,42.042966,-93.613556,106.281032,132.758387,0,132.758387,53.140516,1354.990255,181.9,0,1.37015825599026,1370.1582559902602
562,RL,77,Pave,Reg,Mitchel,1Fam,1Story,5,5,1974,TA,HdBoard,TA,Gd,TA,ALQ,GasA,Gd,Y,1,0,2,TA,6,Attchd,RFn,2,TA,TA,2006,4,WD,Normal,42.031307,-93.626967,129.042267,129.042267,0,129.042267,38.833454,929.95903,170,0,1.3173978104398925,1317.3978104398925
880,RL,NA,Pave,IR1,CollgCr,1Fam,1Story,5,8,1978,Gd,VinylSd,Gd,TA,TA,ALQ,GasA,Ex,Y,1,0,3,TA,6,Attchd,Unf,1,TA,TA,2009,7,WD,Normal,42.021051,-93.685643,80.268192,80.268192,0,80.268192,31.215408,650.321,136.5,0,1.7005490792666664,1700.5490792666665
442,RL,92,Pave,Reg,Edwards,Duplex,1Story,4,4,1955,TA,VinylSd,TA,TA,TA,ALQ,GasA,TA,N,2,0,4,Fa,8,NA,NA,0,NA,NA,2008,9,WD,Normal,42.0228,-93.66304,133.78032,133.78032,0,133.78032,0,1124.869524,118,0,0.882043038916337,882.043038916337
1042,RL,NA,Pave,Reg,NWAmes,1Fam,2Story,6,8,1966,TA,HdBoard,TA,TA,TA,GLQ,GasA,Gd,Y,1,1,4,Gd,7,Attchd,Unf,2,TA,TA,2008,7,WD,Normal,42.051321,-93.633798,74.3224,74.3224,77.295296,151.617696,44.965052,848.20439,173,0,1.1410277597148026,1141.0277597148026
784,RL,NA,Pave,IR1,Mitchel,1Fam,SFoyer,5,6,1978,TA,Plywood,Gd,Gd,TA,GLQ,GasA,Ex,Y,1,0,1,Gd,4,Attchd,Fin,2,TA,TA,2009,7,WD,Normal,42.031307,-93.626967,101.914591,103.12233,0,103.12233,55.927606,845.510203,165.5,0,1.6048900369105312,1604.8900369105313
641,RL,62,Pave,IR1,NridgHt,TwnhsE,1Story,8,5,2003,Ex,MetalSd,TA,Ex,TA,GLQ,GasA,Ex,Y,1,1,1,Ex,6,Attchd,RFn,2,TA,TA,2008,4,WD,Normal,42.060356,-93.657107,141.026754,141.026754,0,141.026754,54.626964,1177.731331,274,0,1.942893757591556,1942.8937575915559
529,RL,58,Pave,IR1,Edwards,1Fam,1Story,4,7,1920,TA,Wd Sdng,TA,TA,TA,ALQ,GasA,Ex,Y,1,0,2,TA,5,NA,NA,0,NA,NA,2007,7,WD,Normal,42.0228,-93.66304,49.052784,56.206315,0,56.206315,0,845.231494,86,0,1.5300771808292362,1530.077180829236
1212,RL,152,Pave,IR1,Gilbert,1Fam,1.5Fin,8,7,1988,Gd,Wd Sdng,TA,Gd,TA,GLQ,GasA,Gd,Y,2,0,4,TA,8,Basment,RFn,2,TA,TA,2010,6,WD,Normal,42.027885,-93.615692,51.932777,100.33524,62.430816,162.766056,45.708276,1127.285002,164,0,1.007581089265934,1007.581089265934
354,RM,60,Pave,Reg,OldTown,1Fam,1Story,6,8,1928,TA,VinylSd,Gd,TA,TA,Unf,GasA,Gd,Y,1,0,2,TA,5,Detchd,Unf,2,TA,TA,2010,5,WD,Normal,42.028863,-93.615497,57.971472,66.89016,0,66.89016,44.965052,791.53356,105.9,0,1.5831925054447473,1583.1925054447472
